2024.07.30,13:00,2389.17,2391.29,2388.70,2389.54,13261
2024.07.30,13:30,2389.53,2392.43,2387.80,2391.68,16042
2024.07.30,14:00,2391.67,2392.20,2390.29,2390.41,15511
2024.07.30,14:30,2390.51,2391.75,2386.93,2387.09,14423
2024.07.30,15:00,2387.11,2388.40,2386.00,2386.92,18762
2024.07.30,15:30,2386.94,2388.32,2385.70,2386.52,18815
2024.07.30,16:00,2386.52,2395.15,2385.80,2394.54,24201
2024.07.30,16:30,2394.56,2397.78,2391.53,2394.06,25334
2024.07.30,17:00,2394.07,2394.07,2387.58,2393.43,27203
2024.07.30,17:30,2393.43,2396.06,2391.15,2391.66,25729
2024.07.30,18:00,2391.67,2392.50,2383.87,2386.22,26009
2024.07.30,18:30,2386.21,2388.53,2383.38,2385.31,21433
2024.07.30,19:00,2385.30,2391.46,2385.01,2390.34,19364
2024.07.30,19:30,2390.35,2400.34,2389.71,2399.92,20717
2024.07.30,20:00,2399.90,2410.97,2399.88,2406.75,24218
2024.07.30,20:30,2406.74,2408.85,2402.65,2405.72,19215
2024.07.30,21:00,2405.70,2407.38,2404.19,2405.39,15701
2024.07.30,21:30,2405.38,2406.20,2403.64,2404.93,13650
2024.07.30,22:00,2404.93,2407.83,2403.77,2407.67,12083
2024.07.30,22:30,2407.68,2408.43,2405.22,2407.00,14004
2024.07.30,23:00,2406.95,2412.84,2406.88,2411.78,4580
2024.07.30,23:30,2411.69,2411.90,2408.96,2410.71,3272
2024.07.31,01:00,2410.62,2410.93,2408.90,2409.26,1640
2024.07.31,01:30,2409.31,2409.55,2408.15,2409.16,1682
2024.07.31,02:00,2409.21,2409.84,2408.53,2409.48,1713
2024.07.31,02:30,2409.47,2410.22,2409.14,2409.81,2390
2024.07.31,03:00,2409.83,2410.06,2407.86,2408.64,3925
2024.07.31,03:30,2408.65,2409.78,2408.27,2409.02,3715
2024.07.31,04:00,2408.94,2409.78,2403.84,2407.51,7884
2024.07.31,04:30,2407.47,2412.27,2406.61,2409.09,11040
2024.07.31,05:00,2409.01,2409.41,2404.30,2407.00,7887
2024.07.31,05:30,2406.99,2407.52,2404.08,2407.26,5582
2024.07.31,06:00,2407.17,2418.19,2407.06,2417.82,7812
2024.07.31,06:30,2417.68,2418.96,2415.58,2416.37,6779
2024.07.31,07:00,2416.35,2417.27,2414.43,2416.77,6575
2024.07.31,07:30,2416.76,2421.34,2416.09,2421.15,4491
2024.07.31,08:00,2421.18,2421.62,2418.14,2420.91,10593
2024.07.31,08:30,2420.91,2422.17,2417.25,2417.81,17563
2024.07.31,09:00,2417.82,2423.88,2416.47,2423.86,19935
2024.07.31,09:30,2423.86,2425.50,2420.19,2421.36,20946
2024.07.31,10:00,2421.37,2421.96,2416.51,2417.25,21004
2024.07.31,10:30,2417.26,2419.49,2415.94,2417.18,20173
2024.07.31,11:00,2417.14,2418.57,2416.26,2416.96,21577
2024.07.31,11:30,2416.97,2421.81,2415.43,2421.49,18143
2024.07.31,12:00,2421.50,2422.33,2418.98,2419.27,15247
2024.07.31,12:30,2419.26,2421.44,2417.89,2421.05,13024
2024.07.31,13:00,2421.05,2422.90,2418.73,2419.19,13735
2024.07.31,13:30,2419.19,2420.32,2417.57,2418.49,12768
2024.07.31,14:00,2418.51,2421.13,2418.14,2419.68,13015
2024.07.31,14:30,2419.69,2423.30,2418.92,2419.61,15586
2024.07.31,15:00,2419.59,2421.32,2417.34,2420.50,19903
2024.07.31,15:30,2420.47,2422.92,2418.72,2420.44,23634
2024.07.31,16:00,2420.46,2421.69,2417.80,2419.81,23905
